,volume,open,close,high,low,date
84,44873580.0,152.7325,151.142,154.099,149.977,2022-03-01 05:00:00
85,57683420.0,152.425,153.563,154.45,150.85,2022-02-28 05:00:00
86,62395360.0,150.55,153.7885,153.99,149.2135,2022-02-25 05:00:00
87,100724460.0,139.8375,151.358,151.749,139.5,2022-02-24 05:00:00
88,64243560.0,151.6505,144.827,151.763,144.651,2022-02-23 05:00:00
89,66115440.0,150.4785,150.1975,152.9825,148.4855,2022-02-22 05:00:00
90,62584100.0,155.4995,152.6015,155.4995,150.893,2022-02-18 05:00:00
91,63332500.0,158.146,154.6525,160.3488,154.5,2022-02-17 05:00:00
92,52704280.0,155.7905,158.1005,158.834,154.7345,2022-02-16 05:00:00
93,55470660.0,157.6055,156.5105,158.007,154.6375,2022-02-15 05:00:00
94,83187500.0,151.751,155.167,158.4483,151.65,2022-02-14 05:00:00
95,77100440.0,158.1345,153.2935,159.0,152.7338,2022-02-11 05:00:00
96,68238920.0,158.35,159.0035,160.7165,157.75,2022-02-10 05:00:00
97,68785600.0,162.8735,161.1895,163.8345,160.25,2022-02-09 05:00:00
98,76019000.0,156.7505,161.4135,161.7925,155.5505,2022-02-08 05:00:00
99,102601180.0,158.52,157.9355,162.6908,157.25,2022-02-07 05:00:00
100,253424860.0,155.6065,157.6395,161.2,150.608,2022-02-04 05:00:00
101,225223760.0,141.7375,138.8455,144.2475,138.333,2022-02-03 05:00:00
102,87028100.0,155.0504,150.6125,155.075,148.8636,2022-02-02 05:00:00
103,59188340.0,150.0,151.1935,151.708,147.6277,2022-02-01 05:00:00
104,78243440.0,144.75,149.5735,150.3605,144.3005,2022-01-31 05:00:00
105,74364980.0,140.8605,143.978,143.998,137.9293,2022-01-28 05:00:00
106,77515800.0,140.8,139.6375,144.2435,139.35,2022-01-27 05:00:00
107,95595300.0,144.75,138.8725,145.1848,137.3185,2022-01-26 05:00:00
108,90731780.0,142.2425,139.986,143.6,138.145,2022-01-25 05:00:00
109,156042440.0,139.0,144.544,144.945,135.352,2022-01-24 05:00:00
110,163347020.0,149.95,142.643,150.9,142.0704,2022-01-21 05:00:00
111,71929120.0,156.766,151.6675,158.0,151.351,2022-01-20 05:00:00
112,53241920.0,158.762,156.299,159.25,156.25,2022-01-19 05:00:00
113,67441440.0,159.105,158.9175,159.7345,157.6645,2022-01-18 05:00:00
114,45974860.0,160.15,162.138,162.25,159.8005,2022-01-14 05:00:00
115,52188300.0,165.2505,161.214,166.2215,161.091,2022-01-13 05:00:00
116,50024800.0,166.575,165.207,166.878,164.417,2022-01-12 05:00:00
117,62805580.0,161.5,165.362,166.35,160.7015,2022-01-11 05:00:00
118,87798300.0,160.5855,161.486,161.6615,156.3045,2022-01-10 05:00:00
119,46605900.0,163.839,162.554,165.2433,162.031,2022-01-07 05:00:00
120,51957780.0,163.4505,163.254,164.8,161.9372,2022-01-06 05:00:00
121,64302720.0,166.883,164.357,167.1263,164.357,2022-01-05 05:00:00
122,70725160.0,170.438,167.522,171.4,166.3495,2022-01-04 05:00:00
123,63869140.0,167.55,170.4045,170.7035,166.1605,2022-01-03 05:00:00
124,47830380.0,168.956,166.717,169.35,166.5585,2021-12-31 05:00:00
125,37583100.0,169.7,168.6445,170.888,168.524,2021-12-30 05:00:00
126,35754040.0,170.84,169.201,171.212,168.6005,2021-12-29 05:00:00
127,54672560.0,170.1825,170.661,172.1759,169.1355,2021-12-28 05:00:00
128,58846820.0,171.037,169.6695,172.943,169.2155,2021-12-27 05:00:00
129,36761340.0,170.428,171.0685,171.975,170.15,2021-12-23 05:00:00
130,55035460.0,169.2698,171.037,172.05,168.5005,2021-12-22 05:00:00
131,55955820.0,167.8505,170.417,170.7165,165.6475,2021-12-21 05:00:00
132,57372660.0,166.85,167.079,167.8743,165.6,2021-12-20 05:00:00
133,85397160.0,167.7105,170.0175,170.8985,165.6136,2021-12-17 05:00:00
134,60876840.0,173.3686,168.871,174.166,168.1603,2021-12-16 05:00:00
135,75794260.0,168.598,173.315,173.6,165.195,2021-12-15 05:00:00
136,55975280.0,167.55,169.0915,169.499,166.44,2021-12-14 05:00:00
137,50127500.0,172.0,169.5675,172.1,169.13,2021-12-13 05:00:00
138,60568120.0,175.417,172.212,175.927,170.5,2021-12-10 05:00:00
139,46061820.0,175.75,174.171,176.9695,174.1395,2021-12-09 05:00:00
140,45253660.0,176.1505,176.158,177.18,174.7505,2021-12-08 05:00:00
141,66410720.0,174.6,176.1645,177.4995,173.3345,2021-12-07 05:00:00
142,68860000.0,169.65,171.3685,173.6955,166.9345,2021-12-06 05:00:00
143,80711000.0,172.75,169.4895,173.4933,166.93,2021-12-03 05:00:00
144,64721160.0,173.0,171.868,174.635,171.1875,2021-12-02 05:00:00
145,75139900.0,177.25,172.186,177.994,172.08,2021-12-01 05:00:00
146,80022140.0,178.175,175.3535,179.2885,174.6005,2021-11-30 05:00:00
147,65309040.0,177.3822,178.0785,179.8,176.575,2021-11-29 05:00:00
148,59825940.0,180.1048,175.228,181.675,175.2075,2021-11-26 05:00:00
149,46560360.0,178.1335,179.0205,180.682,176.8425,2021-11-24 05:00:00
150,73584920.0,179.252,179.002,181.0525,176.3855,2021-11-23 05:00:00
151,96885600.0,183.8188,178.6285,185.6728,178.375,2021-11-22 05:00:00
152,98734060.0,185.6345,183.8285,188.1073,183.786,2021-11-19 05:00:00
153,114070760.0,178.3175,184.803,185.21,178.05,2021-11-18 05:00:00
154,50868600.0,178.236,177.45,179.3623,177.2675,2021-11-17 05:00:00
155,44341420.0,176.95,177.035,178.825,176.2573,2021-11-16 05:00:00
156,57594380.0,176.85,177.284,179.694,176.2905,2021-11-15 05:00:00
157,53604680.0,174.25,176.2575,177.0363,172.3525,2021-11-12 05:00:00
158,44888120.0,175.65,173.625,177.162,173.3735,2021-11-11 05:00:00
159,80547380.0,178.1935,174.1025,180.2725,173.1545,2021-11-10 05:00:00
160,85898440.0,175.7625,178.8115,179.6885,175.0713,2021-11-09 05:00:00
161,61479840.0,176.162,174.449,178.95,174.393,2021-11-08 05:00:00
162,99839020.0,173.85,175.9495,178.3125,173.849,2021-11-05 04:00:00
163,107050400.0,168.5,173.85,174.9313,168.25,2021-11-04 04:00:00
164,67943780.0,165.45,169.2,169.746,164.876,2021-11-03 04:00:00
165,52551800.0,165.7505,165.6375,166.5558,164.1775,2021-11-02 04:00:00
166,72177580.0,168.09,165.9055,168.793,164.601,2021-11-01 04:00:00
167,129721540.0,165.001,168.6215,168.741,163.666,2021-10-29 04:00:00
168,114174660.0,170.1048,172.3285,173.95,169.3,2021-10-28 04:00:00
169,54044480.0,169.4,169.6245,171.85,168.5727,2021-10-27 04:00:00
170,53366840.0,167.4755,168.8035,170.806,167.199,2021-10-26 04:00:00
171,44519120.0,166.75,166.0185,167.39,164.885,2021-10-25 04:00:00
172,62581060.0,171.05,166.7775,171.492,166.565,2021-10-22 04:00:00
173,37627700.0,170.7125,171.7505,172.014,170.15,2021-10-21 04:00:00
174,42389540.0,172.633,170.753,173.143,170.0185,2021-10-20 04:00:00
175,47721580.0,171.7145,172.2075,172.7345,171.1,2021-10-19 04:00:00
176,63230300.0,169.4179,172.337,172.4585,169.255,2021-10-18 04:00:00
177,101074820.0,165.571,170.451,170.521,165.2,2021-10-15 04:00:00
178,42222400.0,165.1227,164.993,165.63,164.539,2021-10-14 04:00:00
179,48501720.0,163.4855,164.214,164.419,163.0544,2021-10-13 04:00:00
180,36391420.0,162.85,162.3665,163.3764,161.814,2021-10-12 04:00:00
181,40684060.0,163.75,162.315,164.6295,161.905,2021-10-11 04:00:00
182,40646660.0,165.85,164.431,166.0715,164.41,2021-10-08 04:00:00
183,48181500.0,164.577,165.1215,166.2873,164.153,2021-10-07 04:00:00
184,50659540.0,160.6765,163.1005,163.217,159.931,2021-10-06 04:00:00
185,65382160.0,160.225,161.05,163.0365,160.1232,2021-10-05 04:00:00
186,90461140.0,163.9695,159.489,163.9995,158.8125,2021-10-04 04:00:00
187,56712340.0,164.4505,164.163,165.4587,162.797,2021-10-01 04:00:00
188,57912940.0,165.8,164.252,166.3925,163.6995,2021-09-30 04:00:00
189,51245360.0,166.1055,165.056,167.565,164.8935,2021-09-29 04:00:00
190,88579580.0,167.8855,165.798,168.4595,164.505,2021-09-28 04:00:00
191,72661000.0,168.575,170.29,170.7785,166.9805,2021-09-27 04:00:00
192,42324820.0,170.1005,171.276,171.463,169.67,2021-09-24 04:00:00
193,47588280.0,169.0025,170.8,171.448,169.0025,2021-09-23 04:00:00
194,48228060.0,167.55,169.0025,169.45,167.0525,2021-09-22 04:00:00
195,55617560.0,168.75,167.1815,168.985,166.6195,2021-09-21 04:00:00
196,93143900.0,169.8,167.7865,170.95,165.2505,2021-09-20 04:00:00
197,92331120.0,174.4207,173.126,174.8705,172.6065,2021-09-17 04:00:00
198,51671960.0,172.998,174.412,174.6275,172.3072,2021-09-16 04:00:00
199,60278980.0,172.126,173.7895,174.271,170.1005,2021-09-15 04:00:00
200,39968560.0,173.7775,172.5,174.3403,171.8855,2021-09-14 04:00:00
201,52148940.0,174.14,172.8585,174.898,171.9,2021-09-13 04:00:00
202,47945380.0,175.0915,173.4575,175.4225,173.1453,2021-09-10 04:00:00
203,54384820.0,176.301,174.208,177.4995,174.0185,2021-09-09 04:00:00
204,61015280.0,175.5825,176.275,177.2815,174.7835,2021-09-08 04:00:00
205,55517880.0,173.9,175.4645,176.4045,173.847,2021-09-07 04:00:00
206,51566480.0,172.6,173.9025,174.1335,171.822,2021-09-03 04:00:00
207,58511880.0,174.738,173.156,175.598,172.75,2021-09-02 04:00:00
208,72598220.0,174.8198,173.95,176.35,173.762,2021-09-01 04:00:00
209,87032680.0,171.24,173.5395,173.629,169.7795,2021-08-31 04:00:00
210,63807080.0,167.8713,171.0785,172.25,167.761,2021-08-30 04:00:00
211,48047380.0,166.6615,167.4815,167.616,165.6875,2021-08-27 04:00:00
212,41375220.0,164.95,165.8,166.6,164.8,2021-08-26 04:00:00
213,33606120.0,165.4935,164.959,166.05,164.3075,2021-08-25 04:00:00
214,51036820.0,164.0,165.289,165.7747,163.729,2021-08-24 04:00:00
215,65362620.0,160.595,163.2935,164.045,160.5003,2021-08-23 04:00:00
216,66298560.0,160.1936,159.9975,160.3905,158.788,2021-08-20 04:00:00
217,74457240.0,159.701,159.3875,161.65,159.1232,2021-08-19 04:00:00
218,54386220.0,162.0995,160.061,162.7049,160.0,2021-08-18 04:00:00
219,67758440.0,163.875,162.098,164.0245,161.284,2021-08-17 04:00:00
220,66569880.0,164.15,164.9495,165.0,160.5565,2021-08-16 04:00:00
221,41133980.0,165.2835,164.6985,165.3033,164.15,2021-08-13 04:00:00
222,46426460.0,164.5,165.175,165.7255,163.4835,2021-08-12 04:00:00
223,58944980.0,166.5723,164.6055,166.885,163.8895,2021-08-11 04:00:00
224,47801020.0,167.2505,166.034,167.9,165.75,2021-08-10 04:00:00
225,42869400.0,167.1805,167.0935,167.744,166.426,2021-08-09 04:00:00
226,52752880.0,168.75,167.247,168.75,166.4519,2021-08-06 04:00:00
227,47070060.0,167.811,168.7995,169.45,167.046,2021-08-05 04:00:00
228,43678900.0,168.9675,167.736,169.444,167.278,2021-08-04 04:00:00
229,82546860.0,167.036,168.312,169.55,164.9885,2021-08-03 04:00:00
230,66886300.0,167.655,166.574,167.946,165.85,2021-08-02 04:00:00
231,199281260.0,167.3975,166.3795,168.407,165.349,2021-07-30 04:00:00
232,110399040.0,181.3875,179.996,181.8975,179.0005,2021-07-29 04:00:00
233,59987560.0,181.689,181.516,182.921,180.05,2021-07-28 04:00:00
234,82637800.0,184.925,181.3195,184.925,179.3075,2021-07-27 04:00:00
235,57301360.0,183.6585,184.991,185.604,182.3625,2021-07-26 04:00:00
236,48525840.0,182.0,182.832,183.3055,181.102,2021-07-23 04:00:00
237,65307040.0,179.3615,181.9015,182.001,179.1135,2021-07-22 04:00:00
238,46053780.0,178.8188,179.26,179.3225,177.1821,2021-07-21 04:00:00
239,64813600.0,178.366,178.6595,179.6,175.9,2021-07-20 04:00:00
240,75691900.0,176.629,177.4795,177.5105,174.958,2021-07-19 04:00:00
241,80820120.0,181.6655,178.6815,182.303,178.5228,2021-07-16 04:00:00
242,63659840.0,184.71,181.56,184.77,181.046,2021-07-15 04:00:00
243,65131360.0,185.4425,184.084,185.883,183.0413,2021-07-14 04:00:00
244,76918340.0,185.105,183.868,188.6539,183.566,2021-07-13 04:00:00
245,51432700.0,187.2,185.9275,187.8645,184.8396,2021-07-12 04:00:00
246,74861740.0,186.126,185.967,187.4,184.6698,2021-07-09 04:00:00
247,103576260.0,182.178,186.5705,187.9993,181.056,2021-07-08 04:00:00
248,105461240.0,185.8689,184.829,186.71,183.9455,2021-07-07 04:00:00
249,134865360.0,176.5055,183.787,184.274,176.45,2021-07-06 04:00:00
250,63511140.0,172.582,175.549,175.586,171.846,2021-07-02 04:00:00
251,40741060.0,171.7305,171.6485,172.85,170.471,2021-07-01 04:00:00
252,48019840.0,172.053,172.008,173.5801,171.75,2021-06-30 04:00:00
253,41968780.0,171.941,172.407,172.8015,171.1515,2021-06-29 04:00:00
254,44755860.0,170.8,172.1945,172.4,170.6755,2021-06-28 04:00:00
255,78717340.0,173.2,170.073,173.241,169.709,2021-06-25 04:00:00
256,76639980.0,175.382,172.454,176.243,171.5425,2021-06-24 04:00:00
257,54266820.0,175.25,175.191,176.05,174.16,2021-06-23 04:00:00
258,66901640.0,172.903,175.272,176.189,172.8045,2021-06-22 04:00:00
259,65417800.0,173.821,172.698,174.1,171.7,2021-06-21 04:00:00
260,104954740.0,173.9995,174.345,175.35,173.6855,2021-06-18 04:00:00
261,102646620.0,170.159,174.462,174.86,170.05,2021-06-17 04:00:00
262,84055640.0,169.6,170.7625,171.3175,168.0265,2021-06-16 04:00:00
263,48524000.0,169.2,169.1565,169.8493,168.1555,2021-06-15 04:00:00
264,51093100.0,167.3415,169.1935,169.25,166.775,2021-06-14 04:00:00
265,54347040.0,167.4825,167.3415,168.329,166.6725,2021-06-11 04:00:00
266,69452600.0,164.1005,167.4825,167.55,164.0575,2021-06-10 04:00:00
267,49110600.0,163.6435,164.0575,164.879,163.535,2021-06-09 04:00:00
268,68334600.0,161.1305,163.2055,163.9766,160.9005,2021-06-08 04:00:00
269,44315120.0,159.8665,159.9005,160.4,158.61,2021-06-07 04:00:00
270,44994980.0,160.6,160.311,161.05,159.9405,2021-06-04 04:00:00
271,47941360.0,160.2115,159.3505,160.7218,159.2015,2021-06-03 04:00:00
272,40290480.0,161.155,161.6995,161.75,160.4,2021-06-02 04:00:00
273,48600900.0,162.1748,160.9325,162.549,160.453,2021-06-01 04:00:00
274,46630180.0,162.1,161.1535,162.3995,160.985,2021-05-28 04:00:00
275,51223140.0,162.8,161.5055,163.0178,161.502,2021-05-27 04:00:00
276,47679720.0,163.7295,163.258,164.7865,162.9255,2021-05-26 04:00:00
277,65222180.0,163.3335,162.9525,163.991,160.688,2021-05-25 04:00:00
278,48256260.0,160.775,162.2495,162.8975,160.525,2021-05-24 04:00:00
279,82097640.0,162.5,160.154,162.8347,159.8505,2021-05-21 04:00:00
280,52663840.0,162.2202,162.384,162.984,161.809,2021-05-20 04:00:00
281,53582160.0,159.75,161.59,161.7375,159.2,2021-05-19 04:00:00
282,56567820.0,164.6288,161.614,165.6,161.5185,2021-05-18 04:00:00
283,74478500.0,162.2965,163.5195,164.6375,161.7295,2021-05-17 04:00:00
284,66500440.0,159.278,161.145,161.443,159.15,2021-05-14 04:00:00
285,67137540.0,159.2735,158.0735,160.192,156.65,2021-05-13 04:00:00
286,98728200.0,159.25,157.597,160.397,156.655,2021-05-12 04:00:00
287,92395620.0,156.814,161.1955,161.9,156.3685,2021-05-11 04:00:00
288,116572060.0,164.116,159.5245,164.15,159.5,2021-05-10 04:00:00
289,94205520.0,165.9545,164.5805,166.5445,164.4535,2021-05-07 04:00:00
290,88953920.0,163.5,165.3185,165.72,162.36,2021-05-06 04:00:00
291,74226160.0,166.9428,163.527,167.7348,163.218,2021-05-05 04:00:00
292,108716980.0,167.8095,165.5935,168.3988,163.6065,2021-05-04 04:00:00
293,116310600.0,174.2365,169.3245,174.3323,168.6351,2021-05-03 04:00:00
294,139402000.0,176.256,173.371,177.7,173.125,2021-04-30 04:00:00
295,153647620.0,175.2549,173.5655,175.7223,171.75,2021-04-29 04:00:00
296,92637680.0,171.74,172.925,174.494,171.25,2021-04-28 04:00:00
297,76542800.0,172.1735,170.8715,173.0,169.9005,2021-04-27 04:00:00
298,97614160.0,167.4,170.45,171.4225,166.547,2021-04-26 04:00:00
299,63932240.0,165.955,167.044,168.75,165.425,2021-04-23 04:00:00
300,51539000.0,168.584,165.452,168.6435,165.0725,2021-04-22 04:00:00
301,44218900.0,165.8,168.101,168.143,165.1903,2021-04-21 04:00:00
302,52460640.0,168.68,166.7345,169.1495,165.8,2021-04-20 04:00:00
303,54508100.0,169.5165,168.6005,171.7967,168.008,2021-04-19 04:00:00
304,63690980.0,169.0,169.972,170.34,167.7795,2021-04-16 04:00:00
305,64661600.0,168.55,168.9545,169.85,167.6,2021-04-15 04:00:00
306,62704080.0,170.202,166.65,170.2065,166.3,2021-04-14 04:00:00
307,66016740.0,170.0423,170.0,171.6,169.7815,2021-04-13 04:00:00
308,65635960.0,167.7605,168.9695,169.752,167.5575,2021-04-12 04:00:00
309,86769460.0,165.235,168.61,168.61,164.445,2021-04-09 04:00:00
310,56241800.0,165.545,164.965,166.225,164.6,2021-04-08 04:00:00
311,66924540.0,161.69,163.9695,165.1806,161.1825,2021-04-07 04:00:00
312,50756180.0,161.1875,161.191,162.3655,160.852,2021-04-06 04:00:00
313,66297640.0,158.65,161.3365,161.7978,158.062,2021-04-05 04:00:00
314,58806360.0,155.897,158.05,158.122,155.7775,2021-04-01 04:00:00
315,61877920.0,153.203,154.704,155.9665,153.125,2021-03-31 04:00:00
316,46752060.0,153.5005,152.7645,153.65,151.7,2021-03-30 04:00:00
317,54709360.0,152.772,153.7865,154.5625,151.4223,2021-03-29 04:00:00
318,66258480.0,152.203,152.6015,152.833,149.8,2021-03-26 04:00:00
319,71245380.0,153.6495,152.313,155.489,151.857,2021-03-25 04:00:00
320,59179620.0,157.552,154.3535,158.0155,154.2575,2021-03-24 04:00:00
321,76345260.0,156.35,156.875,159.1,156.0425,2021-03-23 04:00:00
322,58043580.0,153.3925,155.5435,156.329,153.0025,2021-03-22 04:00:00
323,92206680.0,151.4615,153.748,153.8643,150.8315,2021-03-19 04:00:00
324,73140540.0,155.05,151.3995,155.8315,151.25,2021-03-18 04:00:00
325,62366280.0,153.661,156.7865,158.6525,153.511,2021-03-17 04:00:00
326,50775280.0,155.2485,154.593,156.4455,153.793,2021-03-16 04:00:00
327,58371840.0,153.7285,154.084,154.112,151.6045,2021-03-15 04:00:00
328,48431360.0,153.75,154.4745,154.949,152.275,2021-03-12 05:00:00
329,55447980.0,155.2005,155.6795,156.5892,154.1465,2021-03-11 05:00:00
330,60249780.0,154.9225,152.882,155.823,151.5025,2021-03-10 05:00:00
331,80600640.0,150.8995,153.1425,154.548,150.2574,2021-03-09 05:00:00
332,81786160.0,150.75,147.5975,153.2295,147.5655,2021-03-08 05:00:00
333,107471020.0,150.25,150.023,150.45,144.05,2021-03-05 05:00:00
334,109231560.0,150.6,148.8785,152.9065,147.2715,2021-03-04 05:00:00
335,79774500.0,154.059,150.25,155.3888,149.75,2021-03-03 05:00:00
336,51915240.0,157.1735,154.7265,158.176,154.356,2021-03-02 05:00:00
337,54679260.0,156.3945,157.307,157.478,154.8995,2021-03-01 05:00:00
338,85518600.0,154.76,154.6465,156.122,151.835,2021-02-26 05:00:00
339,90676020.0,156.837,152.858,158.913,152.388,2021-02-25 05:00:00
340,60225500.0,158.3375,157.9765,158.5615,156.269,2021-02-24 05:00:00
341,93544440.0,156.3515,159.725,160.2365,154.68,2021-02-23 05:00:00
342,70023580.0,160.4065,159.037,161.616,158.613,2021-02-22 05:00:00
343,86103680.0,166.4115,162.495,166.675,162.2875,2021-02-19 05:00:00
344,60672140.0,164.121,166.4115,166.9,163.697,2021-02-18 05:00:00
345,66041980.0,163.18,165.432,166.0455,162.975,2021-02-17 05:00:00
346,51465620.0,162.7025,163.4475,165.415,162.6796,2021-02-16 05:00:00
347,46706780.0,162.5,163.8855,164.0125,161.6655,2021-02-12 05:00:00
348,46028340.0,164.6,163.1065,164.6,162.403,2021-02-11 05:00:00
349,60431000.0,165.7,164.329,165.8977,162.7,2021-02-10 05:00:00
350,44070520.0,165.6245,165.25,166.9,164.892,2021-02-09 05:00:00
351,65147820.0,167.925,166.147,168.25,165.2,2021-02-08 05:00:00
352,71965260.0,165.95,167.6075,168.85,165.1355,2021-02-05 05:00:00
353,73413220.0,166.5,166.55,167.35,163.8875,2021-02-04 05:00:00
354,141775620.0,171.2505,165.6265,171.7,165.431,2021-02-03 05:00:00
355,141962120.0,169.0,169.0,171.387,168.0563,2021-02-02 05:00:00
356,83164040.0,162.118,167.144,167.513,161.7513,2021-02-01 05:00:00
357,85871120.0,161.5,160.31,161.8495,159.3,2021-01-29 05:00:00
358,62984560.0,161.752,161.881,165.084,161.4345,2021-01-28 05:00:00
359,93203160.0,167.0745,161.629,167.326,160.354,2021-01-27 05:00:00
360,59104700.0,164.8178,166.3065,166.9,164.1435,2021-01-26 05:00:00
