,volume,open,close,high,low,date
25,3838989.0,2115.44,2119.4,2129.165,2037.6936,2022-05-24 04:00:00
26,1859247.0,2191.75,2229.76,2242.95,2174.82,2022-05-23 04:00:00
27,2448148.0,2239.02,2178.16,2243.67,2115.9272,2022-05-20 04:00:00
28,1700120.0,2228.63,2207.68,2260.2,2200.0,2022-05-19 04:00:00
29,1756299.0,2300.0,2237.99,2308.0,2231.11,2022-05-18 04:00:00
30,1152658.0,2336.81,2329.46,2338.0,2297.395,2022-05-17 04:00:00
31,1299522.0,2299.11,2288.9,2323.4,2277.79,2022-05-16 04:00:00
32,1751924.0,2290.66,2321.01,2357.5,2272.1001,2022-05-13 04:00:00
33,2691809.0,2227.55,2256.88,2285.9,2196.49,2022-05-12 04:00:00
34,1876737.0,2264.73,2272.05,2327.2882,2264.73,2022-05-11 04:00:00
35,1995019.0,2310.15,2287.9,2325.0,2258.01,2022-05-10 04:00:00
36,2040143.0,2265.0,2250.22,2301.5418,2240.0101,2022-05-09 04:00:00
37,1980479.0,2303.69,2314.93,2351.43,2280.31,2022-05-06 04:00:00
38,2291385.0,2404.08,2330.11,2420.78,2300.115,2022-05-05 04:00:00
39,2495764.0,2340.63,2445.22,2457.09,2302.32,2022-05-04 04:00:00
40,1248368.0,2328.61,2346.68,2368.8363,2320.69,2022-05-03 04:00:00
41,1776651.0,2268.1,2331.66,2334.91,2252.0,2022-05-02 04:00:00
42,2133800.0,2334.69,2282.19,2358.395,2276.29,2022-04-29 04:00:00
43,2444232.0,2328.3,2370.45,2392.99,2282.3,2022-04-28 04:00:00
44,4591029.0,2289.385,2285.89,2344.84,2254.7301,2022-04-27 04:00:00
45,3643754.0,2445.89,2373.0,2450.2,2370.22,2022-04-26 04:00:00
46,2304693.0,2382.02,2461.48,2465.55,2370.22,2022-04-25 04:00:00
47,2842684.0,2500.0,2392.71,2508.04,2378.5,2022-04-22 04:00:00
48,1822258.0,2585.0,2496.29,2601.97,2490.53,2022-04-21 04:00:00
49,1577273.0,2617.84,2560.8,2627.98,2550.0,2022-04-20 04:00:00
50,1324488.0,2553.83,2600.18,2606.66,2539.99,2022-04-19 04:00:00
51,1040433.0,2540.0,2553.53,2564.25,2523.64,2022-04-18 04:00:00
52,1579899.0,2609.59,2534.6,2609.59,2532.02,2022-04-14 04:00:00
53,1396362.0,2560.0,2597.88,2606.68,2554.825,2022-04-13 04:00:00
54,1635535.0,2632.0,2554.29,2632.0,2535.7797,2022-04-12 04:00:00
55,1842753.0,2636.47,2576.47,2641.85,2573.37,2022-04-11 04:00:00
56,1257140.0,2711.67,2665.75,2713.4,2659.31,2022-04-08 04:00:00
57,1311680.0,2720.2,2717.77,2743.29,2684.5479,2022-04-07 04:00:00
58,1623424.0,2775.0,2730.96,2787.21,2710.34,2022-04-06 04:00:00
59,1070906.0,2857.38,2811.82,2859.81,2807.65,2022-04-05 04:00:00
60,1298542.0,2807.17,2859.43,2874.24,2806.21,2022-04-04 04:00:00
61,1297072.0,2790.0,2803.01,2809.415,2766.15,2022-04-01 04:00:00
62,1874961.0,2841.06,2781.35,2842.155,2780.49,2022-03-31 04:00:00
63,994238.0,2849.2,2838.77,2854.4063,2832.0,2022-03-30 04:00:00
64,1715851.0,2852.95,2850.11,2875.87,2840.765,2022-03-29 04:00:00
65,1742463.0,2818.01,2829.11,2840.05,2796.225,2022-03-28 04:00:00
66,1206154.0,2838.32,2833.46,2840.7,2794.75,2022-03-25 04:00:00
67,1314828.0,2784.0,2831.44,2832.375,2755.01,2022-03-24 04:00:00
68,1212670.0,2774.05,2765.51,2791.77,2756.7,2022-03-23 04:00:00
69,1774777.0,2722.03,2797.36,2821.0,2722.03,2022-03-22 04:00:00
70,1341584.0,2723.27,2722.03,2741.0,2681.845,2022-03-21 04:00:00
71,2223345.0,2668.49,2722.51,2724.88,2645.165,2022-03-18 04:00:00
72,1413196.0,2662.98,2676.78,2681.608,2643.7,2022-03-17 04:00:00
73,1778849.0,2614.66,2665.61,2666.66,2574.69,2022-03-16 04:00:00
74,1545976.0,2539.52,2583.96,2597.09,2514.41,2022-03-15 04:00:00
75,1940563.0,2605.0,2519.02,2608.18,2505.5,2022-03-14 04:00:00
76,1576322.0,2669.77,2597.41,2675.91,2592.63,2022-03-11 05:00:00
77,1355070.0,2625.32,2648.59,2665.435,2618.25,2022-03-10 05:00:00
78,1851270.0,2625.0,2668.4,2674.71,2598.01,2022-03-09 05:00:00
79,2021355.0,2525.0,2542.09,2625.0,2513.4937,2022-03-08 05:00:00
80,2255647.0,2629.76,2527.57,2634.7,2525.9,2022-03-07 05:00:00
81,1522532.0,2658.55,2638.13,2677.03,2606.75,2022-03-04 05:00:00
82,1230162.0,2720.2,2677.99,2728.7899,2660.51,2022-03-03 05:00:00
83,1168490.0,2692.56,2691.43,2705.25,2661.4308,2022-03-02 05:00:00
84,1317268.0,2697.57,2681.23,2725.11,2664.37,2022-03-01 05:00:00
85,1943221.0,2661.0,2701.14,2715.03,2651.845,2022-02-28 05:00:00
86,1820299.0,2671.04,2689.19,2705.43,2635.03,2022-02-25 05:00:00
87,2719619.0,2499.065,2653.82,2660.0,2499.065,2022-02-24 05:00:00
88,1639301.0,2632.97,2551.76,2641.02,2550.55,2022-02-23 05:00:00
89,2242037.0,2596.7618,2596.27,2643.605,2564.465,2022-02-22 05:00:00
90,2179872.0,2669.34,2608.06,2681.3999,2603.93,2022-02-18 05:00:00
91,1947475.0,2724.86,2650.78,2742.2699,2649.57,2022-02-17 05:00:00
92,1251065.0,2732.93,2754.76,2761.72,2698.475,2022-02-16 05:00:00
93,1335563.0,2751.41,2732.17,2762.17,2716.43,2022-02-15 05:00:00
94,1715054.0,2665.13,2710.52,2726.0,2665.13,2022-02-14 05:00:00
95,1992917.0,2772.0,2685.65,2783.125,2668.0,2022-02-11 05:00:00
96,1966533.0,2794.07,2772.4,2829.69,2759.14,2022-02-10 05:00:00
97,2007194.0,2819.27,2831.84,2850.485,2803.7406,2022-02-09 05:00:00
98,2714180.0,2780.53,2787.98,2800.0,2740.277,2022-02-08 05:00:00
99,2748665.0,2885.0,2784.02,2885.0,2778.0,2022-02-07 05:00:00
100,2899911.0,2868.8927,2865.86,2897.5,2810.3,2022-02-04 05:00:00
101,3575421.0,2914.11,2861.8,2993.5,2853.3063,2022-02-03 05:00:00
102,6159961.0,3025.0,2960.0,3030.9315,2910.4501,2022-02-02 05:00:00
103,3426282.0,2751.89,2752.88,2755.855,2687.37,2022-02-01 05:00:00
104,1999300.0,2683.2399,2706.07,2709.46,2644.19,2022-01-31 05:00:00
105,1718074.0,2593.18,2667.02,2667.13,2569.7,2022-01-28 05:00:00
106,1600939.0,2626.08,2580.1,2653.045,2578.6458,2022-01-27 05:00:00
107,2451475.0,2622.38,2584.66,2660.0,2542.84,2022-01-26 05:00:00
108,2348028.0,2574.8,2538.7,2587.98,2530.01,2022-01-25 05:00:00
109,3834712.0,2519.56,2616.08,2624.06,2490.0,2022-01-24 05:00:00
110,2781021.0,2651.87,2607.03,2697.3106,2601.73,2022-01-21 05:00:00
111,1495357.0,2725.0,2666.15,2752.52,2659.2931,2022-01-20 05:00:00
112,1432382.0,2730.47,2702.33,2759.19,2700.31,2022-01-19 05:00:00
113,1744405.0,2723.5,2719.96,2742.63,2708.765,2022-01-18 05:00:00
114,1483064.0,2741.58,2789.61,2814.84,2739.97,2022-01-14 05:00:00
115,1571830.0,2830.8,2771.74,2857.0,2768.18,2022-01-13 05:00:00
116,1305602.0,2823.0,2828.61,2852.155,2813.89,2022-01-12 05:00:00
117,1436485.0,2760.14,2794.72,2804.32,2733.845,2022-01-11 05:00:00
118,2220406.0,2701.56,2773.39,2776.39,2663.29,2022-01-10 05:00:00
119,1488028.0,2762.91,2740.34,2768.97,2715.33,2022-01-07 05:00:00
120,1867371.0,2739.97,2754.95,2798.8,2731.17,2022-01-06 05:00:00
121,2730914.0,2888.4,2755.5,2889.9875,2753.76,2022-01-05 05:00:00
122,1419962.0,2907.92,2887.99,2929.6978,2874.325,2022-01-04 05:00:00
123,1433947.0,2901.1,2899.83,2917.02,2874.255,2022-01-03 05:00:00
124,906759.0,2921.0,2897.04,2933.97,2897.04,2021-12-31 05:00:00
125,784386.0,2933.88,2924.01,2946.0,2919.89,2021-12-30 05:00:00
126,889373.0,2932.8857,2933.1,2948.34,2912.95,2021-12-29 05:00:00
127,912715.0,2964.72,2933.74,2965.9801,2921.0856,2021-12-28 05:00:00
128,799223.0,2945.12,2958.13,2966.8799,2943.385,2021-12-27 05:00:00
129,1319172.0,2930.0,2938.33,2964.87,2929.04,2021-12-23 05:00:00
130,1316118.0,2861.35,2928.3,2930.0,2861.35,2021-12-22 05:00:00
131,1437768.0,2841.07,2869.45,2877.38,2810.05,2021-12-21 05:00:00
132,1359618.0,2800.0,2832.14,2835.49,2786.42,2021-12-20 05:00:00
133,2548894.0,2850.0,2834.5,2876.69,2826.0,2021-12-17 05:00:00
134,1682519.0,2943.41,2888.9,2953.535,2872.14,2021-12-16 05:00:00
135,1791523.0,2868.18,2928.82,2934.42,2833.5578,2021-12-15 05:00:00
136,1922312.0,2879.36,2878.14,2889.6,2824.295,2021-12-14 05:00:00
137,1353470.0,2955.63,2916.53,2959.4,2910.35,2021-12-13 05:00:00
138,1223138.0,2974.0,2960.03,2979.55,2934.075,2021-12-10 05:00:00
139,1163486.0,2951.82,2952.77,2982.0,2942.3001,2021-12-09 05:00:00
140,1213516.0,2951.93,2963.73,2967.86,2928.12,2021-12-08 05:00:00
141,1612015.0,2911.93,2945.39,2950.6234,2904.55,2021-12-07 05:00:00
142,1530905.0,2860.81,2863.1,2877.05,2803.0,2021-12-06 05:00:00
143,2061505.0,2873.62,2840.03,2888.0,2806.02,2021-12-03 05:00:00
144,1459742.0,2825.0,2859.32,2877.29,2804.29,2021-12-02 05:00:00
145,1702762.0,2880.0,2821.03,2919.005,2818.24,2021-12-01 05:00:00
146,2103361.0,2900.17,2837.95,2920.0,2832.03,2021-11-30 05:00:00
147,1623192.0,2880.0,2910.61,2925.95,2877.87,2021-11-29 05:00:00
148,1517462.0,2886.97,2843.66,2891.15,2836.85,2021-11-26 05:00:00
149,872417.0,2909.47,2922.4,2924.985,2887.46,2021-11-24 05:00:00
150,1361558.0,2923.06,2915.64,2933.2,2882.3,2021-11-23 05:00:00
151,1531460.0,2986.65,2926.04,2996.59,2922.95,2021-11-22 05:00:00
152,1684969.0,2999.5088,2978.53,3019.33,2977.98,2021-11-19 05:00:00
153,1781411.0,2964.83,2996.77,3011.61,2957.69,2021-11-18 05:00:00
154,979975.0,2960.55,2960.94,2971.19,2944.8,2021-11-17 05:00:00
155,945200.0,2962.99,2957.52,2975.25,2946.25,2021-11-16 05:00:00
156,1175352.0,2978.01,2969.04,2990.99,2951.5,2021-11-15 05:00:00
157,1118000.0,2932.31,2973.56,2977.0,2908.2201,2021-11-12 05:00:00
158,825874.0,2929.79,2915.33,2950.71,2912.01,2021-11-11 05:00:00
159,1498488.0,2950.0,2917.87,2961.4,2890.75,2021-11-10 05:00:00
160,976487.0,2984.66,2978.37,2996.69,2944.895,2021-11-09 05:00:00
161,1152625.0,2996.5,2980.62,3012.295,2968.61,2021-11-08 05:00:00
162,1917737.0,2983.39,2977.04,3006.55,2963.94,2021-11-05 04:00:00
163,1920563.0,2942.49,2965.35,2994.67,2926.16,2021-11-04 04:00:00
164,1324662.0,2918.01,2931.96,2933.38,2891.82,2021-11-03 04:00:00
165,1674112.0,2891.59,2908.65,2932.18,2886.71,2021-11-02 04:00:00
166,2346162.0,2960.92,2869.94,2960.92,2864.51,2021-11-01 04:00:00
167,2166015.0,2901.56,2960.92,2964.84,2892.99,2021-10-29 04:00:00
168,1810319.0,2942.69,2916.98,2943.16,2892.535,2021-10-28 04:00:00
169,4289070.0,2788.1,2924.35,2973.0,2788.1,2021-10-27 04:00:00
170,2461751.0,2785.27,2786.17,2801.6588,2766.09,2021-10-26 04:00:00
171,1716293.0,2751.0,2748.94,2760.0,2708.48,2021-10-25 04:00:00
172,2528106.0,2783.0,2751.33,2811.655,2721.12,2021-10-22 04:00:00
173,1314613.0,2835.38,2837.72,2843.12,2810.0,2021-10-21 04:00:00
174,1164403.0,2866.76,2835.38,2870.9218,2827.53,2021-10-20 04:00:00
175,1008150.0,2867.75,2864.74,2873.25,2852.0,2021-10-19 04:00:00
176,969808.0,2821.53,2855.56,2855.92,2821.389,2021-10-18 04:00:00
177,1313722.0,2832.29,2827.36,2834.36,2815.1,2021-10-15 04:00:00
178,1596397.0,2789.4761,2823.02,2826.745,2776.5,2021-10-14 04:00:00
179,983116.0,2748.05,2751.64,2760.0,2730.3763,2021-10-13 04:00:00
180,1816612.0,2789.6,2728.98,2790.14,2715.2,2021-10-12 04:00:00
181,897681.0,2785.84,2778.28,2814.24,2777.18,2021-10-11 04:00:00
182,1345412.0,2791.54,2795.71,2806.6207,2784.35,2021-10-08 04:00:00
183,1255507.0,2777.84,2784.5,2800.84,2773.024,2021-10-07 04:00:00
184,1217214.0,2695.0,2751.3,2755.0,2691.0,2021-10-06 04:00:00
185,1620163.0,2680.82,2720.46,2744.49,2680.82,2021-10-05 04:00:00
186,2560097.0,2719.21,2673.19,2719.21,2621.0,2021-10-04 04:00:00
187,1768009.0,2688.95,2730.86,2738.21,2681.46,2021-10-01 04:00:00
188,1934431.0,2685.23,2673.52,2710.85,2671.12,2021-09-30 04:00:00
189,1542435.0,2739.6,2687.07,2743.02,2677.3,2021-09-29 04:00:00
190,2288610.0,2773.1,2716.6,2781.93,2707.2,2021-09-28 04:00:00
191,1094098.0,2816.0853,2821.44,2838.7699,2801.35,2021-09-27 04:00:00
192,1143887.0,2810.77,2844.3,2846.605,2804.82,2021-09-24 04:00:00
193,1047550.0,2819.75,2824.32,2833.93,2808.03,2021-09-23 04:00:00
194,1252718.0,2786.08,2805.67,2817.74,2771.03,2021-09-22 04:00:00
195,1266595.0,2794.99,2780.66,2800.23,2765.56,2021-09-21 04:00:00
196,2325902.0,2763.23,2774.39,2780.0,2726.435,2021-09-20 04:00:00
197,2655723.0,2860.61,2816.0,2869.0,2809.395,2021-09-17 04:00:00
198,1309771.0,2879.01,2872.2,2886.0,2848.03,2021-09-16 04:00:00
199,1394238.0,2855.43,2888.59,2889.01,2826.95,2021-09-15 04:00:00
200,1034664.0,2859.905,2850.89,2867.26,2835.0,2021-09-14 04:00:00
201,1120546.0,2838.99,2846.65,2859.0,2825.0,2021-09-13 04:00:00
202,1841967.0,2884.25,2817.52,2894.37,2814.755,2021-09-10 04:00:00
203,765855.0,2876.81,2870.82,2886.21,2863.55,2021-09-09 04:00:00
204,917511.0,2882.0,2873.82,2888.0,2860.0,2021-09-08 04:00:00
205,1016217.0,2876.69,2885.61,2891.3,2872.38,2021-09-07 04:00:00
206,992718.0,2861.61,2874.79,2883.1,2848.01,2021-09-03 04:00:00
207,1617907.0,2904.32,2865.74,2910.385,2863.695,2021-09-02 04:00:00
208,1096805.0,2900.0,2904.31,2925.075,2897.67,2021-09-01 04:00:00
209,1122438.0,2902.94,2893.95,2903.425,2885.62,2021-08-31 04:00:00
210,1221710.0,2888.0,2891.81,2919.41,2883.26,2021-08-30 04:00:00
211,1439010.0,2833.05,2880.08,2890.25,2829.94,2021-08-27 04:00:00
212,1030466.0,2835.0,2828.81,2848.35,2827.14,2021-08-26 04:00:00
213,787574.0,2832.5,2841.58,2843.7897,2827.52,2021-08-25 04:00:00
214,958861.0,2812.23,2825.23,2841.6,2806.77,2021-08-24 04:00:00
215,1415170.0,2759.39,2800.83,2817.49,2752.15,2021-08-23 04:00:00
216,1559658.0,2720.0,2748.59,2751.08,2705.0,2021-08-20 04:00:00
217,1089127.0,2688.71,2713.6,2727.05,2685.0,2021-08-19 04:00:00
218,962947.0,2730.0,2708.98,2742.085,2706.43,2021-08-18 04:00:00
219,1085760.0,2755.0,2733.23,2765.31,2721.64,2021-08-17 04:00:00
220,1119918.0,2750.4979,2766.19,2767.25,2705.975,2021-08-16 04:00:00
221,797372.0,2745.0,2754.55,2757.13,2740.66,2021-08-13 04:00:00
222,825943.0,2719.51,2743.88,2746.0,2708.51,2021-08-12 04:00:00
223,767600.0,2743.63,2725.58,2753.645,2725.43,2021-08-11 04:00:00
224,970704.0,2746.84,2736.14,2755.4461,2727.29,2021-08-10 04:00:00
225,888300.0,2718.85,2738.26,2743.68,2706.785,2021-08-09 04:00:00
226,1024406.0,2720.84,2714.77,2729.45,2704.2,2021-08-06 04:00:00
227,893450.0,2713.61,2725.03,2727.0,2696.92,2021-08-05 04:00:00
228,983801.0,2706.99,2702.51,2712.99,2689.74,2021-08-04 04:00:00
229,1038094.0,2702.7,2712.6,2714.64,2666.39,2021-08-03 04:00:00
230,1081710.0,2702.34,2697.09,2706.73,2675.8828,2021-08-02 04:00:00
231,1278789.0,2700.7,2694.53,2706.09,2685.1,2021-07-30 04:00:00
232,1585786.0,2723.0,2715.55,2733.2203,2710.86,2021-07-29 04:00:00
233,4724030.0,2726.239,2721.88,2765.94,2705.55,2021-07-28 04:00:00
234,2734144.0,2685.01,2638.0,2687.98,2602.08,2021-07-27 04:00:00
235,1528034.0,2666.565,2680.7,2684.74,2646.03,2021-07-26 04:00:00
236,2075321.0,2608.61,2660.3,2667.9799,2596.01,2021-07-23 04:00:00
237,715094.0,2556.88,2568.43,2569.66,2549.9769,2021-07-22 04:00:00
238,1037309.0,2522.67,2550.98,2551.92,2520.47,2021-07-21 04:00:00
239,1275822.0,2510.55,2524.19,2540.8636,2487.01,2021-07-20 04:00:00
240,1398379.0,2521.79,2491.56,2524.1,2470.1,2021-07-19 04:00:00
241,1021227.0,2553.26,2539.4,2556.23,2523.07,2021-07-16 04:00:00
242,1210940.0,2572.98,2540.1,2574.0,2530.6,2021-07-15 04:00:00
243,1187283.0,2559.16,2564.74,2586.5266,2558.2892,2021-07-14 04:00:00
244,962347.0,2540.77,2546.83,2561.15,2533.49,2021-07-13 04:00:00
245,883389.0,2523.56,2539.51,2541.3888,2512.215,2021-07-12 04:00:00
246,931584.0,2500.5,2510.37,2514.69,2491.025,2021-07-09 04:00:00
247,1189467.0,2480.52,2500.88,2511.91,2480.44,2021-07-08 04:00:00
248,1202951.0,2543.24,2529.48,2545.68,2523.06,2021-07-07 04:00:00
249,1320179.0,2512.97,2523.8,2528.56,2491.6501,2021-07-06 04:00:00
250,1300109.0,2463.0,2505.15,2508.08,2461.19,2021-07-02 04:00:00
251,905641.0,2434.5,2448.89,2451.74,2430.63,2021-07-01 04:00:00
252,1223699.0,2439.89,2441.79,2445.14,2427.09,2021-06-30 04:00:00
253,1155436.0,2453.4071,2445.45,2460.415,2433.815,2021-06-29 04:00:00
254,1426271.0,2453.57,2450.72,2455.695,2428.1101,2021-06-28 04:00:00
255,1709819.0,2440.0,2450.17,2452.66,2431.305,2021-06-25 04:00:00
256,1068257.0,2454.0,2450.0,2461.1107,2446.0,2021-06-24 04:00:00
257,957708.0,2441.87,2442.54,2461.91,2436.69,2021-06-23 04:00:00
258,1119510.0,2435.0,2446.61,2448.0,2421.28,2021-06-22 04:00:00
259,1370683.0,2410.01,2436.25,2440.0,2397.97,2021-06-21 04:00:00
260,2305760.0,2427.34,2402.22,2432.06,2400.3,2021-06-18 04:00:00
261,1292444.0,2413.95,2434.87,2450.45,2410.0,2021-06-17 04:00:00
262,1323593.0,2431.44,2415.45,2437.72,2389.4,2021-06-16 04:00:00
263,1078107.0,2449.0,2428.39,2455.51,2421.12,2021-06-15 04:00:00
264,1104878.0,2432.26,2448.91,2448.92,2418.0,2021-06-14 04:00:00
265,1097907.0,2440.0,2430.2,2441.72,2418.96,2021-06-11 04:00:00
266,1295375.0,2406.92,2435.13,2436.0,2403.78,2021-06-10 04:00:00
267,897052.0,2411.43,2407.94,2412.88,2396.9,2021-06-09 04:00:00
268,1211992.0,2412.01,2398.44,2419.5202,2394.78,2021-06-08 04:00:00
269,1205966.0,2389.436,2402.3,2404.5099,2381.0,2021-06-07 04:00:00
270,1222910.0,2369.27,2393.57,2399.03,2362.41,2021-06-04 04:00:00
271,934796.0,2345.73,2347.58,2357.015,2329.52,2021-06-03 04:00:00
272,1050301.0,2389.15,2370.59,2393.64,2352.355,2021-06-02 04:00:00
273,1162701.0,2374.44,2381.18,2385.71,2354.28,2021-06-01 04:00:00
274,1074540.0,2374.42,2356.85,2376.07,2352.85,2021-05-28 04:00:00
275,1761201.0,2389.05,2362.68,2389.05,2356.26,2021-05-27 04:00:00
276,1078598.0,2366.52,2380.31,2388.99,2366.4625,2021-05-26 04:00:00
277,1121982.0,2372.0,2362.87,2384.0,2355.0,2021-05-25 04:00:00
278,1549610.0,2314.89,2361.04,2365.55,2311.955,2021-05-24 04:00:00
279,2030090.0,2317.41,2294.13,2318.89,2289.3,2021-05-21 04:00:00
280,1617550.0,2291.0,2306.95,2312.0,2283.52,2021-05-20 04:00:00
281,1184205.0,2228.43,2271.5,2274.99,2225.44,2021-05-19 04:00:00
282,1110185.0,2302.35,2262.47,2307.6818,2262.19,2021-05-18 04:00:00
283,1079869.0,2263.57,2288.92,2289.78,2255.5101,2021-05-17 04:00:00
284,1599829.0,2258.54,2278.38,2284.72,2250.0,2021-05-14 04:00:00
285,1661020.0,2226.12,2229.04,2239.4375,2206.72,2021-05-13 04:00:00
286,2258774.0,2226.19,2200.25,2247.98,2193.62,2021-05-12 04:00:00
287,1709292.0,2243.07,2270.06,2280.28,2233.92,2021-05-11 04:00:00
288,1545729.0,2328.14,2291.75,2331.0,2284.54,2021-05-10 04:00:00
289,1444862.0,2363.89,2351.93,2371.25,2346.155,2021-05-07 04:00:00
290,1259523.0,2306.33,2337.35,2337.35,2293.0418,2021-05-06 04:00:00
291,1331809.0,2328.63,2314.77,2335.0,2308.28,2021-05-05 04:00:00
292,2240932.0,2313.55,2306.83,2324.9899,2256.68,2021-05-04 04:00:00
293,1412139.0,2364.91,2343.08,2381.55,2335.5,2021-05-03 04:00:00
294,2242838.0,2368.02,2353.5,2381.85,2346.56,2021-04-30 04:00:00
295,2061654.0,2389.23,2392.76,2404.16,2373.85,2021-04-29 04:00:00
296,4055340.0,2392.4954,2359.04,2431.38,2353.22,2021-04-28 04:00:00
297,2219280.0,2317.6326,2290.98,2318.45,2286.16,2021-04-27 04:00:00
298,1601811.0,2304.52,2309.93,2324.53,2297.315,2021-04-26 04:00:00
299,1455554.0,2267.0,2299.93,2306.1175,2261.25,2021-04-23 04:00:00
300,1207276.0,2275.4,2252.52,2288.8814,2240.32,2021-04-22 04:00:00
301,1160209.0,2272.05,2278.35,2280.0,2244.82,2021-04-21 04:00:00
302,1114416.0,2297.49,2279.01,2298.9999,2257.12,2021-04-20 04:00:00
303,1514470.0,2270.18,2289.76,2304.09,2270.18,2021-04-19 04:00:00
304,1314139.0,2289.24,2282.75,2294.24,2270.92,2021-04-16 04:00:00
305,1458749.0,2261.95,2285.25,2296.0,2251.17,2021-04-15 04:00:00
306,1050143.0,2267.43,2241.91,2267.43,2236.015,2021-04-14 04:00:00
307,1284078.0,2250.99,2254.43,2263.47,2243.05,2021-04-13 04:00:00
308,1251183.0,2254.12,2244.62,2256.885,2227.82,2021-04-12 04:00:00
309,1307265.0,2245.44,2270.67,2273.97,2237.255,2021-04-09 04:00:00
310,1433214.0,2264.0,2250.43,2271.7899,2243.01,2021-04-08 04:00:00
311,1206696.0,2213.1,2239.03,2244.5,2213.1,2021-04-07 04:00:00
312,1760279.0,2210.92,2209.26,2228.0,2201.79,2021-04-06 04:00:00
313,2425480.0,2147.15,2218.96,2228.99,2145.205,2021-04-05 04:00:00
314,1994005.0,2092.25,2129.78,2135.75,2091.43,2021-04-01 04:00:00
315,2128482.0,2054.4,2062.52,2086.26,2047.0,2021-03-31 04:00:00
316,1365856.0,2052.98,2046.47,2062.67,2036.15,2021-03-30 04:00:00
317,1324631.0,2022.16,2045.79,2049.21,2005.45,2021-03-29 04:00:00
318,1398875.0,2031.79,2024.73,2039.385,2003.85,2021-03-26 04:00:00
319,1680787.0,2029.05,2032.46,2045.64,1996.09,2021-03-25 04:00:00
320,1260853.0,2051.76,2032.53,2067.6,2029.0001,2021-03-24 04:00:00
321,1425456.0,2039.95,2041.33,2064.11,2028.0001,2021-03-23 04:00:00
322,1676771.0,2027.63,2030.69,2048.34,2014.0,2021-03-22 04:00:00
323,2303596.0,2029.73,2026.96,2037.04,2002.93,2021-03-19 04:00:00
324,1585648.0,2048.18,2021.34,2068.746,2019.18,2021-03-18 04:00:00
325,1319006.0,2068.47,2082.22,2099.0,2044.1218,2021-03-17 04:00:00
326,1595015.0,2065.99,2083.89,2113.68,2059.29,2021-03-16 04:00:00
327,1307681.0,2044.975,2054.44,2054.99,2027.79,2021-03-15 04:00:00
328,1690899.0,2076.41,2050.0,2077.61,2032.42,2021-03-12 05:00:00
329,1385130.0,2058.22,2100.54,2111.27,2056.45,2021-03-11 05:00:00
330,1355004.0,2061.4,2036.19,2061.4,2019.33,2021-03-10 05:00:00
331,1696031.0,2049.75,2040.36,2063.9153,2035.6,2021-03-09 05:00:00
332,1843371.0,2084.06,2007.5,2113.74,2005.19,2021-03-08 05:00:00
333,2654977.0,2061.15,2097.07,2106.2,2027.7773,2021-03-05 05:00:00
334,2460786.0,2014.869,2033.93,2074.59,2005.43,2021-03-04 05:00:00
335,1694645.0,2051.95,2011.41,2075.99,1994.0,2021-03-03 05:00:00
336,1278184.0,2064.84,2064.48,2094.74,2056.67,2021-03-02 05:00:00
337,1303089.0,2048.0,2069.66,2076.23,2034.42,2021-03-01 05:00:00
338,2002064.0,2029.95,2021.91,2056.52,2001.01,2021-02-26 05:00:00
